path,outfit,gender,category,style,color,season,material,description,error,category_group,uuid,ext
outfits/female/outfit_033/5761c01a-0401-4626-b931-92371aca1922.jpg,outfit_033,female,sweater dress,classic,white with silver accents,all-seasons,knitwear,"This elegant white sweater dress features a chic turtle-neck design that adds sophistication and refinement. The subtle silver accents enhance its contemporary appeal, making it versatile enough for both daytime and evening occasions. Its cozy knit construction ensures comfort while providing a polished look suitable for various events. The classic style allows for easy pairing with a variety of accessories such as pearl necklaces, silver jewelry, or even a structured handbag. Pair it with skinny jeans or tailored trousers for a smart-casual ensemble during the day, or opt for sleek leggings and tall boots for a modern evening look.",,dress,5761c01a-0401-4626-b931-92371aca1922,jpg
outfits/female/outfit_033/f939ed1a-f448-4fb6-ac2f-6c6f3539872f.jpg,outfit_033,female,boot,classic,darkslategray with black accents,all-seasons,leather,"These darkslategray leather knee boots feature a sophisticated classic style with a subtle touch of black accents on the heel. The sleek and modern design pairs effortlessly with both casual and formal ensembles. Perfect for adding sophistication to your outfit, these boots offer comfort thanks to their sturdy construction and slightly elevated heel height. Pair them with a chic dress for a nighttime event or dress down with skinny jeans and a graphic tee for a daytime look. Their timeless appeal makes them a versatile addition to any woman's shoe collection.",,footwear,f939ed1a-f448-4fb6-ac2f-6c6f3539872f,jpg
outfits/female/outfit_034/02a688de-03f7-49eb-ab0b-42d69aed34e1.jpg,outfit_034,female,pants,classic,darkslategray,all-seasons,wool or knit,"These darkslategray pants feature a classic style with a subtle yet sophisticated grey waistband that complements the overall monochromatic look. Made from high-quality wool or knit fabric, they offer both comfort and elegance. The slouchy fit and straight leg design create a modern and versatile silhouette suitable for various occasions. These pants can be paired with a simple white tee for a casual daytime look or dressed up with a tailored blazer and heels for a more formal setting. Their understated elegance makes them perfect for everyday wear while still making a stylish statement.",,bottom,02a688de-03f7-49eb-ab0b-42d69aed34e1,jpg
outfits/female/outfit_034/1e7aff6f-12b6-4b14-a477-17110cb7c2fb.jpg,outfit_034,female,shoes,casual,darkslategray with black accents,all-seasons,leather,"These darkslategray pointed shoes feature a striking combination of deep gray base and subtle black leather detailing along the edges and at the toe tips. Crafted from high-quality leather, they boast a sleek and modern design that adds sophistication to casual outfits. The pointed toes add a touch of edge while remaining comfortable enough for everyday wear. These shoes pair well with skinny jeans, leggings, or trousers for a chic and edgy look. They also complement chunky knits, blazers, and casual coats, creating a polished yet relaxed vibe. Whether you're running errands or attending informal events, these shoes effortlessly elevate your style.",,footwear,1e7aff6f-12b6-4b14-a477-17110cb7c2fb,jpg
outfits/female/outfit_034/bfb82df6-a2ee-4d50-8512-6f0ea153e479.jpg,outfit_034,female,sweater,classic,dimgray,all-seasons,wool,"This dimgray wool sweater features a classic design with a single button at the front, adding a touch of elegance and refinement. The subtle shade of gray compliments various skin tones and makes it versatile enough for both casual and semi-formal occasions. Its understated yet sophisticated style can be effortlessly paired with jeans, skirts, or trousers. The soft texture of the wool ensures comfort while maintaining warmth during cooler months. Ideally suited for layering under coats or jackets in autumn and winter, this piece enhances any outfit by providing a chic and polished look.",,top,bfb82df6-a2ee-4d50-8512-6f0ea153e479,jpg
outfits/female/outfit_035/2278ba7d-5ced-415b-b037-2b69e3e2e2ef.jpg,outfit_035,female,sweater,classic,gray with brown accents,all-seasons,wool,"This gray turtle-neck sweater features subtle brown accents that add warmth and sophistication. Made from high-quality wool, it offers exceptional comfort and durability. The classic style makes it versatile enough for both formal and casual occasions. Its turtle-neck design provides coverage while maintaining elegance. It pairs well with skinny jeans, khakis, or even a pencil skirt for a polished look. For a cozy winter outfit, pair it with a long cardigan over a blouse and skinny jeans. In spring, layer it under a blazer for a chic yet warm ensemble.",,top,2278ba7d-5ced-415b-b037-2b69e3e2e2ef,jpg
outfits/female/outfit_035/43d1c1f6-0000-4f55-b370-ad1ed80cedbf.jpg,outfit_035,female,boots,classic,darkslategray with brown leather trim,all-seasons,leather,"These elegant darkslategray leather boots feature a classic style that effortlessly transitions from day to night. The boot features a well-defined row of dark chocolate-brown leather at the top, creating a sophisticated contrast against the deep gray base. The smooth leather finish provides a luxurious feel while also offering durability and comfort. The boots have a medium heel height, ensuring both practicality and sophistication. They pair perfectly with skirts, trousers, or dresses, enhancing your outfit's elegance and refinement. Whether worn in autumn, winter, or spring, these boots will elevate any ensemble.",,footwear,43d1c1f6-0000-4f55-b370-ad1ed80cedbf,jpg
outfits/female/outfit_035/56df6002-ff50-4989-9a4f-e9be67212ec9.jpg,outfit_035,female,skirt,classic,darkslategray with black accents,all-seasons,leather,"This darkslategray leather skirt features a sophisticated and understated design that exudes elegance and class. Made from high-quality leather, it offers exceptional durability and comfort. The skirt has a smooth and supple texture that feels luxurious against the skin. It includes a concealed zipper on the side seam for easy wear and removal. Its classic silhouette flatters various body types while showcasing minimalist detailing. Pair this versatile piece with a crisp button-down shirt for a chic office look or layer it over a cozy sweater for a more casual ensemble. The dark gray hue complements a wide range of neutrals and bold hues alike, making it an ideal addition to your everyday wardrobe.",,bottom,56df6002-ff50-4989-9a4f-e9be67212ec9,jpg
outfits/female/outfit_035/67c6f1bd-576a-44d0-8fda-cbe5418fb98a.jpg,outfit_035,female,coat,classic,dimgray with brown accents,all-seasons,wool blend,"This elegant dimgray coat features subtle brown accents that add warmth and sophistication. The classic style includes structured shoulders and a straight silhouette, offering a modern yet timeless appeal. It has functional buttons down the front, providing ease of wear while showcasing its polished design. Its wool blend fabric ensures comfort and durability throughout various seasons. This piece can be effortlessly paired with trousers, skirts, or dresses for both daytime and evening occasions. Whether worn alone or layered under a sweater, it adds a touch of elegance to any outfit.",,outerwear,67c6f1bd-576a-44d0-8fda-cbe5418fb98a,jpg
outfits/female/outfit_036/d40930bb-e075-46fd-8584-aae8aa679234.jpg,outfit_036,female,trousers,classic,darkslategray with black accents,all-seasons,wool blend,"These darkslategray wool blend trousers exude sophistication and elegance. Crafted with a classic style, they feature a slim fit that hugs the contours of your legs while offering comfort and support. The subtle gray tones provide a modern touch, making them versatile enough to pair with various tops and jackets. These trousers are perfect for both formal occasions and business meetings, thanks to their understated yet chic design. Pair them with a crisp white button-down shirt for a polished look, or opt for a casual top for a more relaxed vibe. Their wool blend composition ensures warmth and durability throughout the year, ensuring these trousers will become a staple in your wardrobe.",,bottom,d40930bb-e075-46fd-8584-aae8aa679234,jpg
outfits/female/outfit_036/f758ff2e-b2cc-47fc-95f6-25b3f20bf05a.jpg,outfit_036,female,t-shirt,classic,darkslategray with black accents,all-seasons,polyester,"This darkslategray women's top features a high-neck design that provides elegance and sophistication. The top has a sleek and modern aesthetic, showcasing minimalistic detailing. Its zippered back adds functionality and convenience while also enhancing its stylish appeal. Made from durable polyester fabric, this piece is suitable for both casual and formal occasions. It pairs well with skinny jeans, chinos, or even trousers for a smart-casual look. For more formal settings, consider pairing it with tailored pants or skirts. The high-neckline creates a classy vibe, making it perfect for office environments or evening events.",,top,f758ff2e-b2cc-47fc-95f6-25b3f20bf05a,jpg
